,regulator,regulator_id,evidence,gene_id
19224,devR,Rv3133c,Predicted Binding,Rv0065
19225,devR,Rv3133c,Predicted Binding,Rv0066c
19226,devR,Rv3133c,Predicted Binding,Rv0078A
19227,devR,Rv3133c,Predicted Binding,Rv0080
19228,devR,Rv3133c,Predicted Binding,Rv0081
19229,devR,Rv3133c,Predicted Binding,Rv0082
19230,devR,Rv3133c,Predicted Binding,Rv0083
19231,devR,Rv3133c,Predicted Binding,Rv0089
19232,devR,Rv3133c,Predicted Binding,Rv0090
19233,devR,Rv3133c,Predicted Binding,Rv0091
19234,devR,Rv3133c,Predicted Binding,Rv0168
19235,devR,Rv3133c,Predicted Binding,Rv0169
19236,devR,Rv3133c,Predicted Binding,Rv0170
19237,devR,Rv3133c,Predicted Binding,Rv0171
19238,devR,Rv3133c,Predicted Binding,Rv0173
19239,devR,Rv3133c,Predicted Binding,Rv0174
19240,devR,Rv3133c,Predicted Binding,Rv0175
19241,devR,Rv3133c,Predicted Binding,Rv0176
19242,devR,Rv3133c,Predicted Binding,Rv0177
19243,devR,Rv3133c,Predicted Binding,Rv0178
19244,devR,Rv3133c,Predicted Binding,Rv0192
19245,devR,Rv3133c,ChipSeq,Rv0193c
19246,devR,Rv3133c,ChipSeq,Rv0214
19247,devR,Rv3133c,Predicted Binding,Rv0227c
19248,devR,Rv3133c,Predicted Binding,Rv0231
19249,devR,Rv3133c,Predicted Binding,Rv0233
19250,devR,Rv3133c,Predicted Binding,Rv0241c
19251,devR,Rv3133c,Predicted Binding,Rv0244c
19252,devR,Rv3133c,Predicted Binding,Rv0245
19253,devR,Rv3133c,Predicted Binding,Rv0250c
19254,devR,Rv3133c,Predicted Binding,Rv0252
19255,devR,Rv3133c,Predicted Binding,Rv0268c
19256,devR,Rv3133c,ChipSeq,Rv0280
19257,devR,Rv3133c,Predicted Binding,Rv0286
19258,devR,Rv3133c,Predicted Binding,Rv0288
19259,devR,Rv3133c,Predicted Binding,Rv0289
19260,devR,Rv3133c,Predicted Binding,Rv0290
19261,devR,Rv3133c,Predicted Binding,Rv0291
19262,devR,Rv3133c,Predicted Binding,Rv0292
19263,devR,Rv3133c,Predicted Binding,Rv0320
19264,devR,Rv3133c,Predicted Binding,Rv0337c
19265,devR,Rv3133c,Predicted Binding,Rv0338c
19266,devR,Rv3133c,Predicted Binding,Rv0350
19267,devR,Rv3133c,Predicted Binding,Rv0351
19268,devR,Rv3133c,Predicted Binding,Rv0352
19269,devR,Rv3133c,Predicted Binding,Rv0353
19270,devR,Rv3133c,Predicted Binding,Rv0354c
19271,devR,Rv3133c,Predicted Binding,Rv0355c
19272,devR,Rv3133c,ChipSeq,Rv0365c
19273,devR,Rv3133c,ChipSeq,Rv0382c
19274,devR,Rv3133c,Predicted Binding,Rv0401
19275,devR,Rv3133c,Predicted Binding,Rv0402c
19276,devR,Rv3133c,ChipSeq,Rv0404
19277,devR,Rv3133c,Predicted Binding,Rv0435c
19278,devR,Rv3133c,Predicted Binding,Rv0437c
19279,devR,Rv3133c,Predicted Binding,Rv0438c
19280,devR,Rv3133c,Predicted Binding,Rv0439c
19281,devR,Rv3133c,Predicted Binding,Rv0440
19282,devR,Rv3133c,Predicted Binding,Rv0444c
19283,devR,Rv3133c,Predicted Binding,Rv0445c
19284,devR,Rv3133c,ChipSeq,Rv0450c
19285,devR,Rv3133c,Predicted Binding,Rv0453
19286,devR,Rv3133c,Predicted Binding,Rv0455c
19287,devR,Rv3133c,Predicted Binding,Rv0462
19288,devR,Rv3133c,Predicted Binding,Rv0552
19289,devR,Rv3133c,Predicted Binding,Rv0553
19290,devR,Rv3133c,Predicted Binding,Rv0565c
19291,devR,Rv3133c,Predicted Binding,Rv0567
19292,devR,Rv3133c,Predicted Binding,Rv0568
19293,devR,Rv3133c,Predicted Binding,Rv0573c
19294,devR,Rv3133c,Predicted Binding,Rv0574c
19295,devR,Rv3133c,Predicted Binding,Rv0577
19296,devR,Rv3133c,Predicted Binding,Rv0585c
19297,devR,Rv3133c,Predicted Binding,Rv0586
19298,devR,Rv3133c,Predicted Binding,Rv0587
19299,devR,Rv3133c,Predicted Binding,Rv0594
19300,devR,Rv3133c,Predicted Binding,Rv0634B
19301,devR,Rv3133c,Predicted Binding,Rv0635
19302,devR,Rv3133c,Predicted Binding,Rv0636
19303,devR,Rv3133c,Predicted Binding,Rv0637
19304,devR,Rv3133c,Predicted Binding,Rv0639
19305,devR,Rv3133c,Predicted Binding,Rv0641
19306,devR,Rv3133c,Predicted Binding,Rv0653c
19307,devR,Rv3133c,Binding Interaction,Rv0654
19308,devR,Rv3133c,Predicted Binding,Rv0656c
19309,devR,Rv3133c,Predicted Binding,Rv0659c
19310,devR,Rv3133c,Predicted Binding,Rv0660c
19311,devR,Rv3133c,Predicted Binding,Rv0661c
19312,devR,Rv3133c,Predicted Binding,Rv0676c
19313,devR,Rv3133c,Predicted Binding,Rv0677c
19314,devR,Rv3133c,Predicted Binding,Rv0678
19315,devR,Rv3133c,Predicted Binding,Rv0680c
19316,devR,Rv3133c,ChipSeq,Rv0701
19317,devR,Rv3133c,Predicted Binding,Rv0702
19318,devR,Rv3133c,Predicted Binding,Rv0704
19319,devR,Rv3133c,Predicted Binding,Rv0705
19320,devR,Rv3133c,Predicted Binding,Rv0706
19321,devR,Rv3133c,Predicted Binding,Rv0707
19322,devR,Rv3133c,Predicted Binding,Rv0708
19323,devR,Rv3133c,Predicted Binding,Rv0709
19324,devR,Rv3133c,Predicted Binding,Rv0710
19325,devR,Rv3133c,Predicted Binding,Rv0716
19326,devR,Rv3133c,Predicted Binding,Rv0717
19327,devR,Rv3133c,Predicted Binding,Rv0718
19328,devR,Rv3133c,Predicted Binding,Rv0719
19329,devR,Rv3133c,Predicted Binding,Rv0720
19330,devR,Rv3133c,Predicted Binding,Rv0721
19331,devR,Rv3133c,Predicted Binding,Rv0722
19332,devR,Rv3133c,Predicted Binding,Rv0723
19333,devR,Rv3133c,Predicted Binding,Rv0773c
19334,devR,Rv3133c,Predicted Binding,Rv0775
19335,devR,Rv3133c,Predicted Binding,Rv0776c
19336,devR,Rv3133c,Predicted Binding,Rv0777
19337,devR,Rv3133c,Predicted Binding,Rv0806c
19338,devR,Rv3133c,Predicted Binding,Rv0815c
19339,devR,Rv3133c,Predicted Binding,Rv0823c
19340,devR,Rv3133c,Predicted Binding,Rv0840c
19341,devR,Rv3133c,Predicted Binding,Rv0841
19342,devR,Rv3133c,Predicted Binding,Rv0843
19343,devR,Rv3133c,Predicted Binding,Rv0848
19344,devR,Rv3133c,ChipSeq,Rv0867c
19345,devR,Rv3133c,Predicted Binding,Rv0875c
19346,devR,Rv3133c,Predicted Binding,Rv0880
19347,devR,Rv3133c,Predicted Binding,Rv0908
19348,devR,Rv3133c,Predicted Binding,Rv0909
19349,devR,Rv3133c,Predicted Binding,Rv0910
19350,devR,Rv3133c,Predicted Binding,Rv0911
19351,devR,Rv3133c,ChipSeq,Rv0985c
19352,devR,Rv3133c,ChipSeq,Rv0986
19353,devR,Rv3133c,Predicted Binding,Rv1066
19354,devR,Rv3133c,ChipSeq,Rv1077
19355,devR,Rv3133c,Predicted Binding,Rv1096
19356,devR,Rv3133c,Predicted Binding,Rv1101c
19357,devR,Rv3133c,Predicted Binding,Rv1102c
19358,devR,Rv3133c,ChipSeq,Rv1112
19359,devR,Rv3133c,ChipSeq,Rv1129c
19360,devR,Rv3133c,ChipSeq,Rv1130
19361,devR,Rv3133c,ChipSeq,Rv1131
19362,devR,Rv3133c,Predicted Binding,Rv1132
19363,devR,Rv3133c,Predicted Binding,Rv1138c
19364,devR,Rv3133c,Predicted Binding,Rv1153c
19365,devR,Rv3133c,Predicted Binding,Rv1165
19366,devR,Rv3133c,Predicted Binding,Rv1167c
19367,devR,Rv3133c,Predicted Binding,Rv1168c
19368,devR,Rv3133c,Predicted Binding,Rv1172c
19369,devR,Rv3133c,Predicted Binding,Rv1173
19370,devR,Rv3133c,Predicted Binding,Rv1192
19371,devR,Rv3133c,ChipSeq,Rv1197
19372,devR,Rv3133c,Predicted Binding,Rv1223
19373,devR,Rv3133c,Predicted Binding,Rv1224
19374,devR,Rv3133c,Predicted Binding,Rv1243c
19375,devR,Rv3133c,ChipSeq,Rv1331
19376,devR,Rv3133c,ChipSeq,Rv1332
19377,devR,Rv3133c,Predicted Binding,Rv1358
19378,devR,Rv3133c,Predicted Binding,Rv1360
19379,devR,Rv3133c,Predicted Binding,Rv1368
19380,devR,Rv3133c,ChipSeq,Rv1375
19381,devR,Rv3133c,ChipSeq,Rv1389
19382,devR,Rv3133c,Predicted Binding,Rv1406
19383,devR,Rv3133c,Predicted Binding,Rv1407
19384,devR,Rv3133c,Predicted Binding,Rv1436
19385,devR,Rv3133c,Predicted Binding,Rv1437
19386,devR,Rv3133c,Predicted Binding,Rv1438
19387,devR,Rv3133c,Predicted Binding,Rv1453
19388,devR,Rv3133c,Predicted Binding,Rv1454c
19389,devR,Rv3133c,Predicted Binding,Rv1459c
19390,devR,Rv3133c,Predicted Binding,Rv1460
19391,devR,Rv3133c,Predicted Binding,Rv1462
19392,devR,Rv3133c,Predicted Binding,Rv1463
19393,devR,Rv3133c,Predicted Binding,Rv1464
19394,devR,Rv3133c,Predicted Binding,Rv1465
19395,devR,Rv3133c,Predicted Binding,Rv1466
19396,devR,Rv3133c,Predicted Binding,Rv1467c
19397,devR,Rv3133c,ChipSeq,Rv1505c
19398,devR,Rv3133c,Predicted Binding,Rv1507A
19399,devR,Rv3133c,Predicted Binding,Rv1508c
19400,devR,Rv3133c,Predicted Binding,Rv1509
19401,devR,Rv3133c,Predicted Binding,Rv1522c
19402,devR,Rv3133c,Predicted Binding,Rv1524
19403,devR,Rv3133c,Predicted Binding,Rv1535
19404,devR,Rv3133c,Predicted Binding,Rv1542c
19405,devR,Rv3133c,Predicted Binding,Rv1543
19406,devR,Rv3133c,Predicted Binding,Rv1544
19407,devR,Rv3133c,Predicted Binding,Rv1551
19408,devR,Rv3133c,Predicted Binding,Rv1553
19409,devR,Rv3133c,Predicted Binding,Rv1554
19410,devR,Rv3133c,ChipSeq,Rv1566c
19411,devR,Rv3133c,Predicted Binding,Rv1592c
19412,devR,Rv3133c,Predicted Binding,Rv1597
19413,devR,Rv3133c,Predicted Binding,Rv1598c
19414,devR,Rv3133c,ChipSeq,Rv1609
19415,devR,Rv3133c,ChipSeq,Rv1652
19416,devR,Rv3133c,Predicted Binding,Rv1653
19417,devR,Rv3133c,Predicted Binding,Rv1654
19418,devR,Rv3133c,ChipSeq,Rv1655
19419,devR,Rv3133c,Predicted Binding,Rv1656
19420,devR,Rv3133c,Predicted Binding,Rv1657
19421,devR,Rv3133c,ChipSeq,Rv1658
19422,devR,Rv3133c,Predicted Binding,Rv1662
19423,devR,Rv3133c,ChipSeq,Rv1702c
19424,devR,Rv3133c,Predicted Binding,Rv1730c
19425,devR,Rv3133c,Predicted Binding,Rv1731
19426,devR,Rv3133c,Predicted Binding,Rv1732c
19427,devR,Rv3133c,Predicted Binding,Rv1733c
19428,devR,Rv3133c,Predicted Binding,Rv1735c
19429,devR,Rv3133c,Predicted Binding,Rv1736c
19430,devR,Rv3133c,Predicted Binding,Rv1737c
19431,devR,Rv3133c,ChipSeq,Rv1750c
19432,devR,Rv3133c,Predicted Binding,Rv1790
19433,devR,Rv3133c,ChipSeq,Rv1791
19434,devR,Rv3133c,Predicted Binding,Rv1796
19435,devR,Rv3133c,Predicted Binding,Rv1798
19436,devR,Rv3133c,ChipSeq,Rv1802
19437,devR,Rv3133c,Predicted Binding,Rv1809
19438,devR,Rv3133c,ChipSeq,Rv1811
19439,devR,Rv3133c,Predicted Binding,Rv1813c
19440,devR,Rv3133c,Predicted Binding,Rv1814
19441,devR,Rv3133c,Predicted Binding,Rv1816
19442,devR,Rv3133c,Predicted Binding,Rv1819c
19443,devR,Rv3133c,Predicted Binding,Rv1822
19444,devR,Rv3133c,Predicted Binding,Rv1823
19445,devR,Rv3133c,Predicted Binding,Rv1854c
19446,devR,Rv3133c,Predicted Binding,Rv1881c
19447,devR,Rv3133c,Predicted Binding,Rv1882c
19448,devR,Rv3133c,Predicted Binding,Rv1883c
19449,devR,Rv3133c,Predicted Binding,Rv1884c
19450,devR,Rv3133c,Predicted Binding,Rv1885c
19451,devR,Rv3133c,Predicted Binding,Rv1887
19452,devR,Rv3133c,Predicted Binding,Rv1907c
19453,devR,Rv3133c,Predicted Binding,Rv1908c
19454,devR,Rv3133c,Predicted Binding,Rv1909c
19455,devR,Rv3133c,ChipSeq,Rv1952
19456,devR,Rv3133c,ChipSeq,Rv1953
19457,devR,Rv3133c,Predicted Binding,Rv1976c
19458,devR,Rv3133c,Predicted Binding,Rv1979c
19459,devR,Rv3133c,Predicted Binding,Rv1980c
19460,devR,Rv3133c,Predicted Binding,Rv1981c
19461,devR,Rv3133c,Predicted Binding,Rv1989c
19462,devR,Rv3133c,Predicted Binding,Rv1990c
19463,devR,Rv3133c,ChipSeq,Rv1991c
19464,devR,Rv3133c,Predicted Binding,Rv1992c
19465,devR,Rv3133c,Predicted Binding,Rv1993c
19466,devR,Rv3133c,Predicted Binding,Rv1994c
19467,devR,Rv3133c,Predicted Binding,Rv1995
19468,devR,Rv3133c,Predicted Binding,Rv1998c
19469,devR,Rv3133c,Predicted Binding,Rv2000
19470,devR,Rv3133c,Predicted Binding,Rv2002
19471,devR,Rv3133c,ChipSeq,Rv2004c
19472,devR,Rv3133c,ChipSeq,Rv2011c
19473,devR,Rv3133c,Predicted Binding,Rv2018
19474,devR,Rv3133c,Predicted Binding,Rv2019
19475,devR,Rv3133c,Predicted Binding,Rv2021c
19476,devR,Rv3133c,Predicted Binding,Rv2028c
19477,devR,Rv3133c,Predicted Binding,Rv2029c
19478,devR,Rv3133c,Predicted Binding,Rv2030c
19479,devR,Rv3133c,Predicted Binding,Rv2033c
19480,devR,Rv3133c,Predicted Binding,Rv2035
19481,devR,Rv3133c,ChipSeq,Rv2037c
19482,devR,Rv3133c,Predicted Binding,Rv2039c
19483,devR,Rv3133c,ChipSeq,Rv2120c
19484,devR,Rv3133c,Predicted Binding,Rv2130c
19485,devR,Rv3133c,Predicted Binding,Rv2140c
19486,devR,Rv3133c,Predicted Binding,Rv2141c
19487,devR,Rv3133c,Predicted Binding,Rv2142c
19488,devR,Rv3133c,Predicted Binding,Rv2147c
19489,devR,Rv3133c,Predicted Binding,Rv2148c
19490,devR,Rv3133c,Predicted Binding,Rv2197c
19491,devR,Rv3133c,Predicted Binding,Rv2198c
19492,devR,Rv3133c,Predicted Binding,Rv2226
19493,devR,Rv3133c,Predicted Binding,Rv2242
19494,devR,Rv3133c,Predicted Binding,Rv2244
19495,devR,Rv3133c,Predicted Binding,Rv2245
19496,devR,Rv3133c,Predicted Binding,Rv2246
19497,devR,Rv3133c,Predicted Binding,Rv2247
19498,devR,Rv3133c,Predicted Binding,Rv2302
19499,devR,Rv3133c,ChipSeq,Rv2331A
19500,devR,Rv3133c,ChipSeq,Rv2344c
19501,devR,Rv3133c,Predicted Binding,Rv2357c
19502,devR,Rv3133c,Predicted Binding,Rv2358
19503,devR,Rv3133c,Predicted Binding,Rv2359
19504,devR,Rv3133c,Predicted Binding,Rv2367c
19505,devR,Rv3133c,Predicted Binding,Rv2368c
19506,devR,Rv3133c,ChipSeq,Rv2369c
19507,devR,Rv3133c,Predicted Binding,Rv2371
19508,devR,Rv3133c,Predicted Binding,Rv2372c
19509,devR,Rv3133c,Predicted Binding,Rv2373c
19510,devR,Rv3133c,Predicted Binding,Rv2374c
19511,devR,Rv3133c,Predicted Binding,Rv2375
19512,devR,Rv3133c,Predicted Binding,Rv2418c
19513,devR,Rv3133c,Predicted Binding,Rv2419c
19514,devR,Rv3133c,ChipSeq,Rv2420c
19515,devR,Rv3133c,Predicted Binding,Rv2422
19516,devR,Rv3133c,ChipSeq,Rv2423
19517,devR,Rv3133c,Predicted Binding,Rv2466c
19518,devR,Rv3133c,Predicted Binding,Rv2467
19519,devR,Rv3133c,Predicted Binding,Rv2508c
19520,devR,Rv3133c,ChipSeq,Rv2520c
19521,devR,Rv3133c,Predicted Binding,Rv2551c
19522,devR,Rv3133c,Predicted Binding,Rv2552c
19523,devR,Rv3133c,Predicted Binding,Rv2553c
19524,devR,Rv3133c,Predicted Binding,Rv2580c
19525,devR,Rv3133c,Predicted Binding,Rv2601
19526,devR,Rv3133c,Predicted Binding,Rv2601A
19527,devR,Rv3133c,Predicted Binding,Rv2602
19528,devR,Rv3133c,Predicted Binding,Rv2619c
19529,devR,Rv3133c,Predicted Binding,Rv2620c
19530,devR,Rv3133c,Predicted Binding,Rv2624c
19531,devR,Rv3133c,Predicted Binding,Rv2625c
19532,devR,Rv3133c,Predicted Binding,Rv2627c
19533,devR,Rv3133c,Predicted Binding,Rv2630
19534,devR,Rv3133c,Predicted Binding,Rv2631
19535,devR,Rv3133c,ChipSeq,Rv2635
19536,devR,Rv3133c,Predicted Binding,Rv2636
19537,devR,Rv3133c,ChipSeq,Rv2671
19538,devR,Rv3133c,ChipSeq,Rv2693c
19539,devR,Rv3133c,Predicted Binding,Rv2715
19540,devR,Rv3133c,Predicted Binding,Rv2716
19541,devR,Rv3133c,Predicted Binding,Rv2751
19542,devR,Rv3133c,Predicted Binding,Rv2777c
19543,devR,Rv3133c,Predicted Binding,Rv2782c
19544,devR,Rv3133c,Predicted Binding,Rv2783c
19545,devR,Rv3133c,Predicted Binding,Rv2787
19546,devR,Rv3133c,Predicted Binding,Rv2788
19547,devR,Rv3133c,Predicted Binding,Rv2798c
19548,devR,Rv3133c,Predicted Binding,Rv2799
19549,devR,Rv3133c,Predicted Binding,Rv2800
19550,devR,Rv3133c,Predicted Binding,Rv2802c
19551,devR,Rv3133c,Predicted Binding,Rv2803
19552,devR,Rv3133c,Predicted Binding,Rv2818c
19553,devR,Rv3133c,Predicted Binding,Rv2819c
19554,devR,Rv3133c,Predicted Binding,Rv2845c
19555,devR,Rv3133c,Predicted Binding,Rv2864c
19556,devR,Rv3133c,Predicted Binding,Rv2866
19557,devR,Rv3133c,Predicted Binding,Rv2872
19558,devR,Rv3133c,Predicted Binding,Rv2873
19559,devR,Rv3133c,Predicted Binding,Rv2888c
19560,devR,Rv3133c,ChipSeq,Rv2908c
19561,devR,Rv3133c,Predicted Binding,Rv2912c
19562,devR,Rv3133c,Predicted Binding,Rv2920c
19563,devR,Rv3133c,Predicted Binding,Rv2921c
19564,devR,Rv3133c,Predicted Binding,Rv2922A
19565,devR,Rv3133c,ChipSeq,Rv2923c
19566,devR,Rv3133c,Predicted Binding,Rv2934
19567,devR,Rv3133c,Predicted Binding,Rv2935
19568,devR,Rv3133c,Predicted Binding,Rv2937
19569,devR,Rv3133c,Predicted Binding,Rv2938
19570,devR,Rv3133c,Predicted Binding,Rv2939
19571,devR,Rv3133c,ChipSeq,Rv2949c
19572,devR,Rv3133c,Predicted Binding,Rv2953
19573,devR,Rv3133c,ChipSeq,Rv3005c
19574,devR,Rv3133c,Predicted Binding,Rv3008
19575,devR,Rv3133c,Predicted Binding,Rv3009c
19576,devR,Rv3133c,Predicted Binding,Rv3010c
19577,devR,Rv3133c,Predicted Binding,Rv3046c
19578,devR,Rv3133c,Predicted Binding,Rv3064c
19579,devR,Rv3133c,Predicted Binding,Rv3065
19580,devR,Rv3133c,Predicted Binding,Rv3066
19581,devR,Rv3133c,Predicted Binding,Rv3082c
19582,devR,Rv3133c,Predicted Binding,Rv3083
19583,devR,Rv3133c,ChipSeq,Rv3084
19584,devR,Rv3133c,Predicted Binding,Rv3085
19585,devR,Rv3133c,Predicted Binding,Rv3086
19586,devR,Rv3133c,Predicted Binding,Rv3087
19587,devR,Rv3133c,ChipSeq,Rv3088
19588,devR,Rv3133c,Predicted Binding,Rv3089
19589,devR,Rv3133c,Predicted Binding,Rv3090
19590,devR,Rv3133c,ChipSeq,Rv3097c
19591,devR,Rv3133c,Predicted Binding,Rv3098c
19592,devR,Rv3133c,ChipSeq,Rv3116
19593,devR,Rv3133c,ChipSeq,Rv3119
19594,devR,Rv3133c,Predicted Binding,Rv3124
19595,devR,Rv3133c,Predicted Binding,Rv3132c
19596,devR,Rv3133c,Predicted Binding,Rv3133c
19597,devR,Rv3133c,Predicted Binding,Rv3135
19598,devR,Rv3133c,Predicted Binding,Rv3189
19599,devR,Rv3133c,Predicted Binding,Rv3190c
19600,devR,Rv3133c,Predicted Binding,Rv3198c
19601,devR,Rv3133c,Predicted Binding,Rv3231c
19602,devR,Rv3133c,Predicted Binding,Rv3232c
19603,devR,Rv3133c,Predicted Binding,Rv3247c
19604,devR,Rv3133c,ChipSeq,Rv3249c
19605,devR,Rv3133c,Predicted Binding,Rv3271c
19606,devR,Rv3133c,Predicted Binding,Rv3272
19607,devR,Rv3133c,Predicted Binding,Rv3273
19608,devR,Rv3133c,Predicted Binding,Rv3292
19609,devR,Rv3133c,Predicted Binding,Rv3293
19610,devR,Rv3133c,Predicted Binding,Rv3294c
19611,devR,Rv3133c,Predicted Binding,Rv3295
19612,devR,Rv3133c,Predicted Binding,Rv3312A
19613,devR,Rv3133c,Predicted Binding,Rv3313c
19614,devR,Rv3133c,Predicted Binding,Rv3317
19615,devR,Rv3133c,Predicted Binding,Rv3318
19616,devR,Rv3133c,Predicted Binding,Rv3319
19617,devR,Rv3133c,ChipSeq,Rv3339c
19618,devR,Rv3133c,Predicted Binding,Rv3353c
19619,devR,Rv3133c,ChipSeq,Rv3387
19620,devR,Rv3133c,Predicted Binding,Rv3455c
19621,devR,Rv3133c,Predicted Binding,Rv3456c
19622,devR,Rv3133c,Predicted Binding,Rv3457c
19623,devR,Rv3133c,Predicted Binding,Rv3458c
19624,devR,Rv3133c,Predicted Binding,Rv3492c
19625,devR,Rv3133c,ChipSeq,Rv3500c
19626,devR,Rv3133c,Predicted Binding,Rv3524
19627,devR,Rv3133c,Predicted Binding,Rv3525c
19628,devR,Rv3133c,Predicted Binding,Rv3526
19629,devR,Rv3133c,Predicted Binding,Rv3543c
19630,devR,Rv3133c,Predicted Binding,Rv3544c
19631,devR,Rv3133c,Predicted Binding,Rv3585
19632,devR,Rv3133c,Predicted Binding,Rv3596c
19633,devR,Rv3133c,Predicted Binding,Rv3616c
19634,devR,Rv3133c,Predicted Binding,Rv3646c
19635,devR,Rv3133c,Predicted Binding,Rv3729
19636,devR,Rv3133c,ChipSeq,Rv3736
19637,devR,Rv3133c,ChipSeq,Rv3740c
19638,devR,Rv3133c,ChipSeq,Rv3741c
19639,devR,Rv3133c,ChipSeq,Rv3742c
19640,devR,Rv3133c,Predicted Binding,Rv3766
19641,devR,Rv3133c,Predicted Binding,Rv3767c
19642,devR,Rv3133c,Predicted Binding,Rv3768
19643,devR,Rv3133c,Predicted Binding,Rv3769
19644,devR,Rv3133c,Predicted Binding,Rv3789
19645,devR,Rv3133c,Predicted Binding,Rv3790
19646,devR,Rv3133c,Predicted Binding,Rv3791
19647,devR,Rv3133c,Predicted Binding,Rv3792
19648,devR,Rv3133c,ChipSeq,Rv3824c
19649,devR,Rv3133c,ChipSeq,Rv3826
19650,devR,Rv3133c,ChipSeq,Rv3839
19651,devR,Rv3133c,Predicted Binding,Rv3854c
19652,devR,Rv3133c,Predicted Binding,Rv3855
19653,devR,Rv3133c,ChipSeq,Rv3902c
19654,devR,Rv3133c,Predicted Binding,Rv3903c
19655,devR,Rv3133c,Predicted Binding,Rv3918c
19656,devR,Rv3133c,Predicted Binding,Rv3919c
19657,devR,Rv3133c,Predicted Binding,Rv3920c
19658,devR,Rv3133c,Predicted Binding,Rv3921c
19659,devR,Rv3133c,Predicted Binding,Rv3924c
19660,Rv3160c,Rv3160c,ChipSeq,Rv0001
19661,Rv3160c,Rv3160c,ChipSeq,Rv0280
19662,Rv3160c,Rv3160c,ChipSeq,Rv0405
19663,Rv3160c,Rv3160c,ChipSeq,Rv0450c
19664,Rv3160c,Rv3160c,Predicted Binding,Rv1535
19665,Rv3160c,Rv3160c,Predicted Binding,Rv1582c
19666,Rv3160c,Rv3160c,Predicted Binding,Rv1583c
19667,Rv3160c,Rv3160c,Predicted Binding,Rv1584c
19668,Rv3160c,Rv3160c,Predicted Binding,Rv1585c
19669,Rv3160c,Rv3160c,Predicted Binding,Rv1586c
19670,Rv3160c,Rv3160c,Predicted Binding,Rv1587c
19671,Rv3160c,Rv3160c,Predicted Binding,Rv1871c
19672,Rv3160c,Rv3160c,Predicted Binding,Rv1872c
19673,Rv3160c,Rv3160c,Predicted Binding,Rv1873
19674,Rv3160c,Rv3160c,ChipSeq,Rv1918c
19675,Rv3160c,Rv3160c,Predicted Binding,Rv2396
19676,Rv3160c,Rv3160c,Predicted Binding,Rv3159c
19677,Rv3160c,Rv3160c,Predicted Binding,Rv3160c
19678,Rv3160c,Rv3160c,ChipSeq,Rv3219
19679,Rv3160c,Rv3160c,ChipSeq,Rv3343c
19680,Rv3160c,Rv3160c,ChipSeq,Rv3347c
19681,Rv3160c,Rv3160c,Predicted Binding,Rv3616c
19682,Rv3160c,Rv3160c,Predicted Binding,Rv3678c
19683,Rv3160c,Rv3160c,Predicted Binding,Rv3679
19684,Rv3160c,Rv3160c,Predicted Binding,Rv3680
19685,Rv3160c,Rv3160c,ChipSeq,Rv3823c
19686,Rv3160c,Rv3160c,ChipSeq,Rv3872
19687,Rv3160c,Rv3160c,ChipSeq,Rv3879c
19688,Rv3160c,Rv3160c,ChipSeq,Rv3902c
19689,moxR3,Rv3164c,ChipSeq,Rv3163c
19690,moxR3,Rv3164c,ChipSeq,Rv3165c
19691,moxR3,Rv3164c,ChipSeq,Rv3166c
19692,Rv3167c,Rv3167c,ChipSeq,Rv0166
19693,Rv3167c,Rv3167c,ChipSeq,Rv0168
19694,Rv3167c,Rv3167c,ChipSeq,Rv0170
19695,Rv3167c,Rv3167c,ChipSeq,Rv0171
19696,Rv3167c,Rv3167c,ChipSeq,Rv0172
19697,Rv3167c,Rv3167c,ChipSeq,Rv0173
19698,Rv3167c,Rv3167c,ChipSeq,Rv0487
19699,Rv3167c,Rv3167c,ChipSeq,Rv0501
19700,Rv3167c,Rv3167c,Predicted Binding,Rv1023
19701,Rv3167c,Rv3167c,Predicted Binding,Rv1025
19702,Rv3167c,Rv3167c,Predicted Binding,Rv1435c
19703,Rv3167c,Rv3167c,Predicted Binding,Rv1437
19704,Rv3167c,Rv3167c,Predicted Binding,Rv1438
19705,Rv3167c,Rv3167c,ChipSeq,Rv1759c
19706,Rv3167c,Rv3167c,Predicted Binding,Rv1894c
19707,Rv3167c,Rv3167c,ChipSeq,Rv3428c
19708,Rv3167c,Rv3167c,ChipSeq,Rv3725
19709,Rv3167c,Rv3167c,ChipSeq,Rv3802c
19710,Rv3173c,Rv3173c,Predicted Binding,Rv0046c
19711,Rv3173c,Rv3173c,ChipSeq,Rv1297
19712,Rv3173c,Rv3173c,Predicted Binding,Rv1397c
19713,Rv3173c,Rv3173c,Predicted Binding,Rv1398c
19714,Rv3173c,Rv3173c,Predicted Binding,Rv1535
19715,Rv3173c,Rv3173c,Predicted Binding,Rv1640c
19716,Rv3173c,Rv3173c,Predicted Binding,Rv1641
19717,Rv3173c,Rv3173c,Predicted Binding,Rv1642
19718,Rv3173c,Rv3173c,Predicted Binding,Rv1643
19719,Rv3173c,Rv3173c,Predicted Binding,Rv1644
19720,Rv3173c,Rv3173c,Predicted Binding,Rv2396
19721,Rv3173c,Rv3173c,ChipSeq,Rv3173c
19722,Rv3173c,Rv3173c,Predicted Binding,Rv3175
19723,Rv3173c,Rv3173c,Predicted Binding,Rv3616c
19724,Rv3173c,Rv3173c,Predicted Binding,Rv3678c
19725,Rv3173c,Rv3173c,Predicted Binding,Rv3679
